name, len, rsq, spearman, slope, intercept
CHG_jobs/omegacsd_DUZRAR ,250,0.123504739741,0.382320741132,0.0155617020016,42.1199537395
CHG_jobs/omegacsd_FAJVAN ,250,0.00450022750344,-0.0400918005617,-0.00132897232801,347.094899071
CHG_jobs/omegacsd_FANRER ,250,0.0153013400807,-0.155122737964,-0.00200383766528,31.6175682711
CHG_jobs/omegacsd_FEKYEZ ,250,0.0036440022337,0.0525647113127,0.00803912904675,32.4113194277
CHG_jobs/omegacsd_FEVZUB ,250,0.00446031152453,0.131888775415,0.00299291266301,200.570337839
CHG_jobs/omegacsd_FOLYIO ,247,0.043231534606,0.159865307344,0.00409359157662,63.5271600099
CHG_jobs/omegacsd_FOPMIG ,40,0.0451301226679,-0.794915098723,-0.00034454827187,-116.267117469
CHG_jobs/omegacsd_FUPFIF ,63,0.0200199105536,-0.0605318740399,0.00268193068611,127.290274765
CHG_jobs/omegacsd_GALMOV ,250,0.00169682286249,-0.237808027386,-0.000577015241056,21.180604055
CHG_jobs/omegacsd_GEKWAU ,250,0.0414785936227,0.232202147465,0.0053717379931,178.775927877
CHG_jobs/omegacsd_HEPYAC ,250,0.171039780349,0.329681305499,0.01303660899,11.444703922
CHG_jobs/omegacsd_HEVJAT ,250,0.00227098752229,-0.128928092722,0.00467464814347,-115.214898649
CHG_jobs/omegacsd_JUBJOF ,250,0.0142624427552,-0.0898711885344,-0.0112066562507,128.517747262
CHG_jobs/omegacsd_KEMHOZ ,30,0.703776219976,0.727110917838,0.0223300847298,50.4844887438
CHG_jobs/omegacsd_PEPHEX ,250,0.0209569655255,0.22222934767,0.00624313593795,-15.992031481
CHG_jobs/omegacsd_PONXUL ,249,0.0107101993072,-0.10790985385,-0.00610076976584,75.8949990235
CHG_jobs/omegacsd_SAGWOM ,250,0.00414372200443,0.0197540478575,0.000858809175271,-57.4017672274
CHG_jobs/omegacsd_SAWZUL ,250,0.0325129481985,0.246144482312,0.00585558639471,222.436030493
CHG_jobs/omegacsd_SIHGIZ ,250,0.0178300795508,0.120954685722,0.00620065144377,100.155724796
CHG_jobs/omegacsd_SUKPET ,250,0.144440071679,0.36508500936,0.0306816084644,127.059723277
CHG_jobs/omegacsd_TAZXAT ,250,0.00180531691308,-0.0335099250266,-0.00440296982479,477.752774967
CHG_jobs/omegacsd_TEKBIU ,250,0.405381234425,0.469515997728,0.00840150767942,-1.49572912224
CHG_jobs/omegacsd_VIMYUL ,249,0.150586631024,0.400662728461,0.0216583655587,-37.6151601455
CHG_jobs/omegacsd_VURTOR ,250,0.110237265292,0.252873280731,0.0276272894965,180.414444778
CHG_jobs/omegacsd_WEBCOV ,199,0.0103456783588,0.112402923709,0.00535817372306,38.6484513382
CHG_jobs/omegacsd_WIDDIW ,103,0.0378701400227,-0.128064534729,-0.018911262523,179.255118043
