name, len, rsq, spearman, slope, intercept
Neutral_jobs/astex_1opk ,250,0.121969713108,0.459401614631,0.084009512074,-68.3358898386
Neutral_jobs/astex_1p62 ,33,6.68342278269e-05,0.0708556149733,-0.000767680362655,-244.201175314
Neutral_jobs/astex_1q41 ,1,0.0,nan,nan,nan
Neutral_jobs/astex_1q4g ,144,0.116256481812,0.496802397727,0.0152518193944,-59.8315626044
Neutral_jobs/astex_1r55 ,250,0.0859185598052,0.340184514952,0.0177322999524,-245.337490171
Neutral_jobs/astex_1r58 ,250,0.0347681172765,0.218516050212,0.00703682275868,-111.686395263
Neutral_jobs/astex_1r9o ,250,0.182549359012,0.590018597432,0.0318156196714,-112.820421806
Neutral_jobs/astex_1sg0 ,16,0.091867409204,0.361764705882,0.00570647119317,-78.8743987806
Neutral_jobs/astex_1sq5 ,250,0.0462953481344,0.235028272452,0.0118394182914,-254.151574996
Neutral_jobs/astex_1t40 ,250,0.0580104375612,0.224595252646,0.00723807415743,-275.863063798
Neutral_jobs/astex_1t9b ,249,0.080291781382,0.233170617956,0.0269057117705,-108.007072384
Neutral_jobs/astex_1tow ,250,0.221091023787,0.398392703266,0.0324239764244,-55.4258907932
Neutral_jobs/astex_1tz8 ,250,0.0105157638356,-0.028508681823,0.0020107635334,-61.6718268483
Neutral_jobs/astex_1u1c ,250,0.0377568186899,0.195658080096,0.016403426979,-146.840345979
Neutral_jobs/astex_1u4d ,1,0.0,nan,nan,nan
Neutral_jobs/astex_1uml ,250,0.00165586003851,0.0445397206355,0.00379829418494,-53.639533551
Neutral_jobs/astex_1unl ,250,0.0169228362864,0.14910689771,0.00671094460133,8.71544544055
Neutral_jobs/astex_1v0p ,250,0.258815933045,0.505251092017,0.0241417062154,-102.259173436
Neutral_jobs/astex_1v48 ,250,0.0466652447594,0.25659525879,0.0173453549678,-310.100053982
Neutral_jobs/astex_1v4s ,250,0.0322499812008,0.275511789087,0.0124802827378,0.967193030304
Neutral_jobs/astex_1w1p ,1,0.0,nan,nan,nan
Neutral_jobs/astex_1w2g ,36,0.0459991515381,-0.338481338481,-0.0135547792346,-215.128301945
Neutral_jobs/astex_1xm6 ,250,0.0900393909342,0.343575289205,0.0115739162606,-155.04329017
Neutral_jobs/astex_1xoq ,250,0.232881779293,-0.505309460951,-0.0253527714926,-153.055386711
Neutral_jobs/astex_1xoz ,12,0.0302779286164,0.51048951049,0.0134392388271,-79.1004362253
Neutral_jobs/astex_1yqy ,250,0.106197080373,0.298949608592,0.0278944932684,-229.896997094
Neutral_jobs/astex_1yvf ,250,0.133471348607,-0.31483626938,-0.0203734582315,-68.0102372712
Neutral_jobs/astex_1z95 ,250,0.327157328661,0.585958431335,0.0406567547541,-309.521990123
Neutral_jobs/astex_2br1 ,250,0.00537693997925,0.012973268554,-0.0030209860035,-57.2484565504
Neutral_jobs/astex_2bsm ,250,0.00354971423785,0.182919406711,0.00121380871605,-100.236508648
Neutral_jobs/omegacsd_ABHYTZ ,120,0.287495531262,0.508550087767,0.0260358341141,86.4071508441
Neutral_jobs/omegacsd_ABIMAZ ,203,0.125157781327,0.452646977288,0.0231022999332,-37.4466372636
Neutral_jobs/omegacsd_ABSBPP ,250,7.64417097517e-05,0.0339557693703,0.000246606875885,-25.5619336381
Neutral_jobs/omegacsd_ABVPRO ,190,0.615191758765,0.685223530029,0.0605390465594,-22.6835625433
Neutral_jobs/omegacsd_ABZNPS ,250,0.00516465721163,-0.0467508549422,0.00625027605425,-43.0923004474
Neutral_jobs/omegacsd_ACENHT ,250,0.0361526353561,0.223224009302,0.0248425839905,-13.8931963438
Neutral_jobs/omegacsd_ACPIXZ ,250,0.670987633385,0.701031557289,0.0469108531839,-70.8853269493
Neutral_jobs/omegacsd_ACTHBZ ,250,0.328321114616,0.588282549471,0.053827762019,-71.7583554288
Neutral_jobs/omegacsd_ADPRTR ,250,0.286090563661,0.514739883838,0.0594808538699,-6.71400396547
Neutral_jobs/omegacsd_AMOCMS10 ,124,0.0404511062524,0.339984264359,0.0206914249624,-104.319337972
Neutral_jobs/omegacsd_AMPDAM ,250,0.201706803464,0.419381496189,0.0268293272467,42.980154049
Neutral_jobs/omegacsd_ANOPPS ,54,0.00658439988768,0.183685915761,0.00145425724616,93.8585532141
Neutral_jobs/omegacsd_ANTZOA ,234,0.106938755655,-0.767757682017,-0.00520913543671,86.081316929
Neutral_jobs/omegacsd_ANTZOB ,250,0.181978951139,-0.361742828249,-0.00955008470824,123.676890034
Neutral_jobs/omegacsd_AOPCHY ,250,0.00311795825511,0.314356623845,0.000256398807886,-141.530788841
Neutral_jobs/omegacsd_APRTAM ,250,0.343069824752,0.566700523208,0.063067535043,-50.0204577087
Neutral_jobs/omegacsd_AZLNPR ,250,0.0190482834617,0.287480550081,0.00229566461915,-86.3567593179
Neutral_jobs/omegacsd_BAFREF ,250,0.0865230790035,0.105532609046,0.0594071812013,69.7317905253
Neutral_jobs/omegacsd_BAFYOW ,250,0.0555266547837,0.177389786354,0.0416090649286,-104.184665696
Neutral_jobs/omegacsd_BAJZOB10 ,250,0.0613974226637,0.262033271464,0.0231622100084,-197.918380379
Neutral_jobs/omegacsd_BATXID ,250,0.0422038995235,0.222917445081,0.00309860743805,75.8101501705
Neutral_jobs/omegacsd_BAXOZO ,180,0.945660095878,-0.64618243212,-0.109349163874,-91.1316888099
Neutral_jobs/omegacsd_BBSPRT10 ,62,0.117928680335,0.429125431241,0.0168625320727,-72.8195897691
Neutral_jobs/omegacsd_BEDLUR ,250,0.0120122032433,-0.114589375431,-0.00854803897595,-89.3515746575
Neutral_jobs/omegacsd_BEHHOL10 ,250,0.00427018714751,0.0823558935066,0.00361166615187,-71.8207478165
Neutral_jobs/omegacsd_BEKDIE ,250,0.0509517339167,0.316044858079,0.00552533443391,-155.88996003
Neutral_jobs/omegacsd_BELWOE ,108,0.136970731314,-0.0570522149037,0.0231649691679,-87.2855107328
Neutral_jobs/omegacsd_BENPRL ,250,0.0859259115473,0.311698231018,0.0139160250648,-82.9247061679
Neutral_jobs/omegacsd_BESCEH ,250,0.00579315170877,-0.119407908379,-0.00322572944714,-32.2741130002
Neutral_jobs/omegacsd_BETFAH ,156,0.235002486052,0.564042383034,0.12957340286,-58.3308456819
Neutral_jobs/omegacsd_BEWLIY10 ,90,0.850652969697,-0.722383194519,-0.0259373430453,19.0456288375
Neutral_jobs/omegacsd_BEWLOE10 ,90,0.00190848789296,-0.309150550073,-0.000141881902592,-6.52285805207
Neutral_jobs/omegacsd_BEXVOP ,250,0.257127076754,0.471039216627,0.0396586370993,-83.2186748404
Neutral_jobs/omegacsd_BHMPET ,250,0.421747285429,0.652750156002,0.0328056712833,-137.131311562
Neutral_jobs/omegacsd_BIBHID ,75,0.0435544057855,0.458520625889,0.00505182841892,-65.6484833744
Neutral_jobs/omegacsd_BIBSEK ,250,0.0409600085989,0.0244542839638,-0.0137360485463,-90.4446724252
Neutral_jobs/omegacsd_BSBTHP ,250,0.0010932511293,-0.0168240804155,0.00320617115762,-93.9692025915
Neutral_jobs/omegacsd_BTHYDX ,250,0.182851044201,-0.561600153602,-0.0143869481675,-41.2499693316
Neutral_jobs/omegacsd_BUDCUY ,250,0.00857052660636,-0.021714800283,0.000646414831047,68.2377582982
Neutral_jobs/omegacsd_BUFXOP ,250,0.0765565811649,0.393734939759,0.0221829891474,-52.3419633106
Neutral_jobs/omegacsd_BUHNIB ,250,0.00260247888026,0.0309209546089,0.00150957664926,56.0982779742
Neutral_jobs/omegacsd_BUNFUL ,20,0.0320866014507,0.0661654135338,-0.00309700757469,121.396517248
Neutral_jobs/omegacsd_BUTDID ,44,0.150183730236,0.434617146751,0.00788084281291,0.616757906718
Neutral_jobs/omegacsd_BUVYIA ,250,0.00955031554024,-0.0508958001048,-0.00652236510104,-135.489716684
Neutral_jobs/omegacsd_BUYZIE ,250,0.217654621765,0.360400134402,0.0309500981188,-43.9923604446
Neutral_jobs/omegacsd_BZAPCX10 ,250,0.0287743477564,0.164127871121,0.0121374677542,10.6630734054
Neutral_jobs/omegacsd_BZAPUC20 ,250,0.267234694395,-0.582522456204,-0.0369068079838,32.4380322455
Neutral_jobs/omegacsd_CABCUD ,250,0.053790722894,0.244606921711,0.0342199189651,-116.279545469
